variable,domain,description,unit,mean_CSE,sd_CSE,mean_SB,sd_SB,mean_NCD,sd_NCD,mean_AUB,sd_AUB
l_SOL5,Soil,Available water capacity (volumetric fraction) [minimum],v%,22.249422632794456,1.8390456183156034,21.56086956521739,1.6462844576996907,23.734375,1.3480401706133618,21.779661016949152,1.2739809532784192
l_SOL53,Soil,Depth to R horizon [minimum],cm,198.10623556581987,6.154476157111554,197.84347826086957,5.542359789927936,198.859375,6.65204870578433,199.33898305084745,2.263733333048762
l_SOL54,Soil,Depth to R horizon [maximum],cm,199.82909930715937,1.6910393943284818,199.91739130434783,0.7099739671179427,199.5,4.0,200.0,0.0
l_SOL55,Soil,Depth to R horizon [mean],cm,199.27688891454966,3.6580690395947575,199.3771647826087,2.358736438852019,199.2271875,5.875750172882351,199.90275932203392,0.4276728031949602
l_SOL56,Soil,Depth to R horizon [sd],cm,0.49284180138568123,1.5542872371710545,0.5971552173913044,1.5980087641909801,0.168615625,0.8580318529660568,0.18077627118644066,0.6484731372786873
l_SOL57,Soil,Probability of occurrence of R horizon [minimum],%,12.390300230946883,6.835202871113807,14.891304347826088,7.371099770615323,7.625,5.396942108915392,13.983050847457626,3.993492661230392
l_SOL58,Soil,Probability of occurrence of R horizon [maximum],%,19.87066974595843,7.529995189883005,23.07391304347826,7.665992353876834,14.8125,5.887503580695167,20.847457627118644,4.35420351528083
l_SOL59,Soil,Probability of occurrence of R horizon [mean],%,15.982979676674365,7.127073007839665,18.791811304347828,7.306352740726663,10.9169609375,5.36048438455158,17.162452542372883,3.7703265258008116
l_SOL6,Soil,Available water capacity (volumetric fraction) [maximum],v%,23.51270207852194,1.7388401696459546,22.778260869565216,1.6209481622650157,24.78125,1.2531705821381651,22.8135593220339,1.1060114152804057
l_SOL60,Soil,Probability of occurrence of R horizon [sd],%,2.1652177829099304,1.0311890743990109,2.364884782608695,1.2129566479340554,2.0549171875,1.0854985399235189,1.9705508474576272,0.8385874499198414
l_SOL7,Soil,Available water capacity (volumetric fraction) [mean],v%,22.919336720554274,1.7353940471289269,22.140630869565214,1.585004940373365,24.2272125,1.1937146449181495,22.327849152542374,1.148225263459144
l_SOL8,Soil,Available water capacity (volumetric fraction) [sd],v%,0.4280484988452656,0.2602751446632088,0.41130826086956523,0.21016186000011744,0.35643437499999997,0.24655000150891832,0.36427796610169494,0.20832536726012943
l_SOL9,Soil,Clay fraction by weight (<0.0002 mm) [minimum],w%,25.89838337182448,5.256285670236188,24.17391304347826,4.790384965185603,31.125,4.0178174601214955,24.203389830508474,4.401330758856953
